timestamp,flow_id,path_links,end_to_end_latency_ms,end_to_end_jitter_ms,throughput_mbps,delivered_bytes_interval,dropped_bytes_interval,sla_met,phase
1880,FL2,L2,77.02240139971153,2.3499286949984866,56.40039075531777,26747480.3819888,8502763.840084806,0,during_disaster
1885,FL2,L2,123.45644100686226,4.3519529399698795,70.54547898572191,39746621.12814305,4344303.237933151,0,during_disaster
1890,FL2,L2,146.43598584602054,6.286165033941634,59.54865339738462,31010445.477526367,6207462.895839021,0,during_disaster
1895,FL2,L2,115.49515488014268,2.0782255868059845,53.46577244386766,27109913.578353543,6306194.19906374,0,during_disaster
1900,FL2,L2,69.31890907899705,2.719333762713279,59.32333107639995,30480982.89691789,6596099.025832075,0,during_disaster
1905,FL2,L2,90.25591448325476,0.8448731682132289,60.309207611307336,29695017.21027733,7998237.546789754,0,during_disaster
1910,FL2,L2,103.85951280256504,2.3236042311657794,45.33820680688662,25527965.206555247,2808414.0477488884,0,during_disaster
1915,FL2,L2,147.0324282666143,6.001411004410858,55.800258016765916,31592718.576667484,3282442.683811213,0,during_disaster
1920,FL2,L2,66.34260475664519,1.9461686029698702,46.098164659750076,26495653.82815249,2315699.084191306,0,during_disaster
1925,FL2,L2,56.38755310955794,4.091871683041614,0.0,0.0,0.0,0,during_disaster
1930,FL2,L2,136.95629211903002,2.044237398474319,66.80471056764625,36473950.051939666,5278994.052839242,0,during_disaster
1935,FL2,L2,128.5280257566491,3.3390899212567122,0.0,0.0,0.0,0,during_disaster
1940,FL2,L2,79.12174490833695,2.840210623326584,53.176362997152324,29640468.140450485,3594758.732769717,0,during_disaster
1945,FL2,L2,82.74235479231342,6.157652748724134,64.67698751729733,32898812.2429697,7524304.955341137,0,during_disaster
1950,FL2,L2,54.92519124754069,3.140645361184442,72.7391594105518,34252312.769404866,11209661.86219001,0,during_disaster
1955,FL2,L2,87.56715923954462,1.3581896773860374,41.761624841113886,21187341.64716273,4913673.87853345,0,during_disaster
1960,FL2,L2,86.18713143085846,3.92147815127269,51.97325557966917,29449872.670467757,3033412.0668254746,0,during_disaster
1965,FL2,L2,154.553460507043,1.6607494767167132,41.12881941589707,21574213.2238208,4131298.911114867,0,during_disaster
1970,FL2,L2,106.70205510751643,3.8990813729276224,62.080933921919836,31920925.118048534,6879658.583151365,0,during_disaster
1975,FL2,L2,126.95827293852162,2.1915110577552475,42.29151257909283,20647160.05986337,5785035.302069651,0,during_disaster
1980,FL2,L2,110.73343893291582,1.5336233031418642,56.027439204585086,29993782.96438388,5023366.538481799,0,during_disaster
1985,FL2,L2,108.71378074556894,2.8714067985818366,60.69410659082936,29387743.08662619,8546073.53264216,0,during_disaster
1990,FL2,L2,111.18001685930672,3.7103915648144365,0.0,0.0,0.0,0,during_disaster
1995,FL2,L2,101.40397900742232,2.9110658670568217,72.35694930456023,40673640.20238987,4549453.1129602725,0,during_disaster
2000,FL2,L2,73.36750349198334,6.215064435187386,71.23594858259946,34311438.28711766,10211029.577007001,0,during_disaster
2005,FL2,L2,130.60546116377995,3.292946552898728,61.91339299021397,32062510.50805791,6633360.110825817,0,during_disaster
2010,FL2,L2,117.62615754750256,0.16879955450222486,40.8246744025785,19443818.6420029,6071602.859608665,0,during_disaster
2015,FL2,L2,109.97110930730156,3.0603774941728825,50.62360959685367,23631610.793367814,8008145.204665729,0,during_disaster
2020,FL2,L2,92.06065765898384,2.2553693481033914,65.81616136039273,34067305.58367547,7067795.266569989,0,during_disaster
2025,FL2,L2,95.15459422660571,4.9898704887880925,39.06420150661054,22436798.80571994,1978327.1359116444,0,during_disaster
2030,FL2,L2,96.75207261065599,1.3931694288106884,71.20141730284595,34180287.48647477,10320598.327803954,0,during_disaster
2035,FL2,L2,91.87779295113104,1.511915288529547,38.558666637473706,20383410.114575382,3715756.533845685,0,during_disaster
2040,FL2,L2,88.70753277008477,1.5705609280716433,47.047580996427925,26824367.217531845,2580370.905235607,0,during_disaster
2045,FL2,L2,71.91001918444543,1.921351134430075,0.0,0.0,0.0,0,during_disaster
2050,FL2,L2,61.45677504758829,4.156766527529642,0.0,0.0,0.0,0,during_disaster
2055,FL2,L2,69.58914156973341,2.390898674422785,0.0,0.0,0.0,0,during_disaster
2060,FL2,L2,133.9639282453024,3.792869740696561,42.43318663260013,21581611.60627316,4939130.039101927,0,during_disaster
2065,FL2,L2,101.60575535308456,0.9315482770342883,43.40024296864577,21153100.833790224,5972051.021613387,0,during_disaster
2070,FL2,L2,74.81517243511169,1.4289005952546219,69.42973596033559,37519538.174799934,5874046.800409816,0,during_disaster
2075,FL2,L2,95.79244272572569,0.7648076300670255,69.23872778074073,32065366.48863304,11208838.37432992,0,during_disaster
2080,FL2,L2,54.5763087925868,0.9665947017073291,42.86246240937008,24441405.170723245,2347633.8351330515,0,during_disaster
2085,FL2,L2,89.77919290015575,2.0942318453239928,56.32096157248934,31739185.525750913,3461415.4570549205,0,during_disaster
2090,FL2,L2,107.81270155288746,2.8656902251745926,65.85296397036534,37425591.92196108,3732510.5595172597,0,during_disaster
2095,FL2,L2,74.86351123249877,3.4469280082071045,61.48000202348982,35693020.51956517,2731980.7451159637,0,during_disaster
2100,FL2,L2,70.2274036579748,0.3284880165999591,62.81179658975144,33590499.71932728,5666873.149267366,0,during_disaster
2105,FL2,L2,78.65712425300333,6.04184857251549,63.22525826580858,35027582.503441714,4488203.91268864,0,during_disaster
2110,FL2,L2,72.77031138613488,5.020144734929161,0.0,0.0,0.0,0,during_disaster
2115,FL2,L2,98.6484031066254,6.090491207594608,37.79133876440167,21714109.617550746,1905477.1102003013,0,during_disaster
2120,FL2,L2,115.17237789932538,4.8612919133203345,53.76700434740039,25379230.221783914,8225147.495341333,0,during_disaster
2125,FL2,L2,69.20189841481438,3.3819227333173907,55.19231086953147,32109944.226501305,2385250.06695586,0,during_disaster
2130,FL2,L2,100.76047482918396,5.085707077421962,68.57157284125798,36811087.413159184,6046145.612627055,0,during_disaster
2135,FL2,L2,111.14744518212977,4.192322325583704,57.20424877705385,27004118.120362043,8748537.365296608,0,during_disaster
2140,FL2,L2,99.4137647646913,3.559303016193064,72.30798702286363,37547136.23217147,7645355.657118295,0,during_disaster
2145,FL2,L2,114.74348513494054,3.5494926480096503,41.54333636593486,23339133.21054931,2625452.018159977,0,during_disaster
2150,FL2,L2,142.343573803406,2.321048494383873,47.25637761275348,22387402.889834598,7147833.118136327,0,during_disaster
2155,FL2,L2,69.3860523577104,2.9089331777859897,68.13679274706014,36801167.03345752,5784328.433455068,0,during_disaster
2160,FL2,L2,84.23080948492851,4.287289903310421,45.82111304508152,23582162.277784884,5056033.375391068,0,during_disaster
2165,FL2,L2,79.44392620793694,2.4886306574668575,47.972445971843705,24311092.839384478,5671685.89301784,0,during_disaster
2170,FL2,L2,125.4844221145657,5.834461574173836,63.15207199119977,35482564.41446557,3987480.5800342853,0,during_disaster
2175,FL2,L2,116.64086434300354,0.1347500300659444,44.31707704081153,25496200.85274102,2201972.2977661854,0,during_disaster
2180,FL2,L2,103.67828610785968,3.819762144182532,67.98337347746738,38561672.09027946,3927936.3331376617,0,during_disaster
2185,FL2,L2,112.44074550979134,5.002843133898327,52.00030663048545,26786900.013309263,5713291.630744141,0,during_disaster
2190,FL2,L2,81.75177587545238,3.1474894946862637,44.77227665632475,25387885.603951693,2594787.3062512763,0,during_disaster
2195,FL2,L2,63.981386862830746,5.486272581148436,59.91092574509456,32587504.93307625,4856823.657607848,0,during_disaster
2200,FL2,L2,111.36972383529324,4.106055614725346,0.0,0.0,0.0,0,during_disaster
2205,FL2,L2,127.53267246542684,4.394695910380471,49.3913400287537,24275995.63076969,6593591.887201376,0,during_disaster
2210,FL2,L2,70.44994301447711,1.1764170695147056,56.22500641083566,30049067.857476383,5091561.149295902,0,during_disaster
2215,FL2,L2,133.18436944517944,4.00181216366466,67.22574429228219,36542315.04922447,5473775.133451905,0,during_disaster
2220,FL2,L2,119.03404285993909,2.862490902967412,0.0,0.0,0.0,0,during_disaster
2225,FL2,L2,76.17267979047124,2.2447886027149786,54.40642735583975,26877686.464566294,7126330.6328335535,0,during_disaster
2230,FL2,L2,71.23802221590066,8.550988048899024,57.12121820375005,33070701.991825808,2630059.385517966,0,during_disaster
2235,FL2,L2,93.49423529078362,3.3435465529069432,54.63231833263307,25701683.241248086,8443515.71664758,0,during_disaster
2240,FL2,L2,102.8605925417697,2.796325705136761,38.98481639778994,19758125.762199447,4607384.486419266,0,during_disaster
2245,FL2,L2,99.54849306415869,3.5071109702936227,60.36779027014095,34336249.71372621,3393619.205111889,0,during_disaster
2250,FL2,L2,110.29087897837154,2.2669947223384908,65.73525065049525,35940566.2259295,5143965.430630027,0,during_disaster
2255,FL2,L2,106.35292030401794,1.9450211289198582,51.524227740745374,29217805.9314499,2984836.4065159545,0,during_disaster
2260,FL2,L2,146.98752525797613,3.159346014546263,57.868647318233876,32893050.25670633,3274854.3171898373,0,during_disaster
2265,FL2,L2,77.84263349330956,0.25380228862859694,41.69774504536679,22707443.631239142,3353647.022115099,0,during_disaster
2270,FL2,L2,75.26792619737466,4.2180454175573985,60.859563381890545,31849287.619086184,6187939.494595408,0,during_disaster
2275,FL2,L2,95.367784672915,0.43135218260377767,67.34484158679874,38587869.956930235,3502656.0348189804,0,during_disaster
2280,FL2,L2,92.72471035499939,4.072947722884899,60.64886029741618,27939393.64221055,9966144.043674568,0,during_disaster
2285,FL2,L2,130.72164679778123,1.7527903479422084,57.79236013291677,33126804.48877952,2993420.594293466,0,during_disaster
2290,FL2,L2,64.63278162151678,1.3020796153074932,43.40068072252102,22368349.19171157,4757076.25986406,0,during_disaster
2295,FL2,L2,113.00959641737022,4.786288086109185,62.13288021208599,32124230.65252548,6708819.480028259,0,during_disaster
2300,FL2,L2,142.0650458965423,4.109559787138578,61.27136074370538,29084368.1699612,9210232.294854661,0,during_disaster
2305,FL2,L2,107.73312904123495,3.535357630068513,49.43974287451112,27973138.240260016,2926701.056309431,0,during_disaster
2310,FL2,L2,119.94695657643723,4.597997183081784,0.0,0.0,0.0,0,during_disaster
2315,FL2,L2,136.80054203428423,2.718818843221725,53.956479736806294,29476151.164150614,4246648.671353321,0,during_disaster
2320,FL2,L2,87.39101069647144,4.805294605812839,48.185841070820615,22951502.302318398,7164648.366944487,0,during_disaster
2325,FL2,L2,80.15782943549972,3.610031186666543,56.10947366405013,31757145.453901358,3311275.586129972,0,during_disaster
2330,FL2,L2,70.37905519895534,3.4385768307969418,0.0,0.0,0.0,0,during_disaster
2335,FL2,L2,108.10119947612299,5.160107677224435,47.58013905192205,27782688.03510619,1954898.8723450932,0,during_disaster
2340,FL2,L2,65.41928431119476,4.687568465337316,63.76399417624186,33906825.2471374,5945671.113013768,0,during_disaster
2345,FL2,L2,67.51424173539802,2.317215569786405,0.0,0.0,0.0,0,during_disaster
2350,FL2,L2,115.05474770906739,2.858812433377149,61.70661248492744,31086724.26651969,7479908.536559957,0,during_disaster
2355,FL2,L2,76.6398169847243,2.1906807889684226,54.368936272473036,27872487.533908892,6108097.636386757,0,during_disaster
2360,FL2,L2,141.96950275488777,5.535229069700888,51.491486481651194,24032498.053801496,8149680.997230499,0,during_disaster
2365,FL2,L2,80.19725035057525,3.4488350576699123,44.31461349241459,25748414.54592736,1948218.886831755,0,during_disaster
2370,FL2,L2,124.6402166070329,5.171878969322294,46.66720791110578,24081931.74365297,5085073.20078814,0,during_disaster
2375,FL2,L2,109.42759966856218,2.760327242617571,68.3000952397858,34669898.40170502,8017661.123161106,0,during_disaster
2380,FL2,L2,42.59264233625875,5.891147353381107,45.04283877520142,27310460.606983945,841313.6275169414,0,post_disaster
2385,FL2,L2,43.19961503092226,1.27362096461055,65.21429618581377,37936510.03876389,2822425.0773697123,0,post_disaster
2390,FL2,L2,35.613901085176934,2.9870063536450635,44.77916317883641,27258525.176741585,728451.8100311706,0,post_disaster
2395,FL2,L2,47.63996119542638,3.151371550382078,64.50983531267231,38711760.405657664,1606886.6647625281,0,post_disaster
2400,FL2,L2,50.069496315218,4.157499444462766,72.36852627256962,43141247.22430206,2089081.6960539627,0,post_disaster
2405,FL2,L2,43.01097121021286,1.479197998267507,42.55727143339788,26363043.670097243,235250.97577643313,1,post_disaster
2410,FL2,L2,36.444656034640836,2.438063459108013,65.34502575826521,40531122.80329117,309518.29562458285,1,post_disaster
2415,FL2,L2,39.43021579630307,2.0726952274351915,42.42909819796776,26039287.947591644,478898.4261382061,0,post_disaster
2420,FL2,L2,38.004727551210806,1.8676094022509917,64.00153123088243,39657417.38686228,343539.63243924227,1,post_disaster
2425,FL2,L2,45.3748879384324,0.30714196874672134,38.551076060129624,22563101.993041873,1531320.5445391466,0,post_disaster
2430,FL2,L2,40.109316598631786,1.9724892034167878,62.017760925044406,36659727.060537666,2101373.517615088,0,post_disaster
2435,FL2,L2,50.95693807571386,1.1036076695294292,40.51860469109961,24499007.661497056,825120.270440204,0,post_disaster
2440,FL2,L2,45.94787815476173,0.848413430567532,36.980772334449924,21769204.211405154,1343778.4976260464,0,post_disaster
2445,FL2,L2,42.32311761484122,3.6208063570467313,47.07456230832316,28227812.840831645,1193788.6018703287,0,post_disaster
2450,FL2,L2,32.79791540833674,1.6631503639653673,56.35369937774841,33388312.65176139,1832749.4593313728,0,post_disaster
2455,FL2,L2,36.51072114975933,2.3254759327305403,40.74329298898708,24616924.508437384,847633.6096795417,0,post_disaster
2460,FL2,L2,37.00956146958158,3.0087864092716456,54.12040272000247,32985396.269115306,839855.4308862315,0,post_disaster
2465,FL2,L2,42.23522210871311,2.1850407573456776,69.65019369939718,40952604.54389911,2578766.51822413,0,post_disaster
2470,FL2,L2,32.99055161767067,2.4904343482042277,62.839148883181224,36818805.63125466,2455662.420733606,0,post_disaster
2475,FL2,L2,45.4836870213863,0.9061680145915947,72.67308963297799,44640697.56360411,779983.4570071333,0,post_disaster
2480,FL2,L2,38.32045029545295,2.5245642512759012,55.34843917623629,33981774.484066196,611000.0010814824,0,post_disaster
2485,FL2,L2,38.74808116736068,4.334600018063064,66.18711197580815,40942702.020078026,424242.9648020693,0,post_disaster
2490,FL2,L2,39.0941085386406,4.1932045000726035,47.080552291502585,27720835.950976375,1704509.2312127412,0,post_disaster
2495,FL2,L2,48.296902151985876,0.9372990813495411,54.011424493324434,32868980.291161507,888160.0171662652,0,post_disaster
2500,FL2,L2,39.99422701901986,4.107024297043222,39.47839759003798,23688523.00300528,985475.4907684551,0,post_disaster
2505,FL2,L2,45.31512419879786,4.608126608486818,38.40662825310879,22550664.307464305,1453478.3507286902,0,post_disaster
2510,FL2,L2,48.36265644145461,3.6849372261653652,42.83920613827619,26554571.393895973,219932.44252664558,1,post_disaster
2515,FL2,L2,39.833289719420435,3.863591575632235,47.47698201085748,28108911.849030796,1564201.9077551314,0,post_disaster
2520,FL2,L2,49.14958715420124,1.8364049586161002,57.54382903535735,33556124.69979875,2408768.447299589,0,post_disaster
2525,FL2,L2,44.387293535905464,2.422397542595168,56.308576296678744,33998881.455723114,1193978.729701102,0,post_disaster
2530,FL2,L2,44.41010379872342,2.2628648203181525,62.66695799710559,37492197.622467384,1674651.1257236053,0,post_disaster
2535,FL2,L2,48.682203063031515,2.666560027250973,67.7209330623037,41066335.020068295,1259248.1438715218,0,post_disaster
2540,FL2,L2,50.563740288876055,3.6279775186485663,38.155341785712636,23557401.72032349,289686.8957469056,0,post_disaster
2545,FL2,L2,42.769568267230405,2.949070960154375,57.171334687920805,34555519.81184312,1176564.3681073794,0,post_disaster
2550,FL2,L2,47.98149496851733,1.2732401344760318,70.716442842027,42755885.88857906,1441890.8876878172,0,post_disaster
2555,FL2,L2,47.7378460624676,1.2856116115696337,54.80441412659956,32249501.249271013,2003257.5798537126,0,post_disaster
2560,FL2,L2,43.10975663643528,3.0598516579869033,72.67418847162352,42975182.854145385,2446184.94061932,0,post_disaster
2565,FL2,L2,43.062127524080594,1.4041132696549374,41.35832039426846,25303131.21472154,545819.0316962457,0,post_disaster
2570,FL2,L2,44.13265711269423,2.648635770022135,47.34625213733682,28100123.116834816,1491284.4690006953,0,post_disaster
2575,FL2,L2,36.94812514561523,2.104438924545885,69.01116208332213,42076973.51223247,1055002.7898438722,0,post_disaster
2580,FL2,L2,37.36738177044383,2.306859093178269,39.29870806052768,23377580.094538357,1184112.4432914453,0,post_disaster
2585,FL2,L2,54.22373199819984,3.2760415276118833,56.3078961110556,33860547.44422707,1331887.6251826782,0,post_disaster
2590,FL2,L2,45.57221932569904,2.6509196331314318,69.48742591542185,41018626.233894594,2411014.9632440633,0,post_disaster
2595,FL2,L2,37.968653454634584,2.971009491632049,50.49819731785124,29741227.42666596,1820145.8969910673,0,post_disaster
2600,FL2,L2,43.36400940037666,0.5540425167619202,55.349450416094626,33577909.57202652,1015496.9380326218,0,post_disaster
2605,FL2,L2,39.60110220152506,1.9712190676378727,52.08855043825924,31379029.674663953,1176314.3492480686,0,post_disaster
2610,FL2,L2,49.150522676823755,2.0360112303646725,44.920748636249996,26396552.22270249,1678915.6749537587,0,post_disaster
2615,FL2,L2,57.22185583038596,2.7920603291821817,66.43227229283856,40634268.602982074,885901.5800420262,0,post_disaster
2620,FL2,L2,38.39203547760655,3.2997094750263463,59.33283543846935,35413457.13243319,1669565.0166101549,0,post_disaster
2625,FL2,L2,41.21361401081358,2.7645042778672657,44.00334098098093,26570255.661375668,931832.4517374135,0,post_disaster
2630,FL2,L2,35.51073403088532,0.43599586521364975,53.18434094329522,32007072.33601868,1233140.7535408274,0,post_disaster
2635,FL2,L2,53.21431956527375,4.106552609736168,63.25340852480581,38969195.90954215,564184.4184614788,0,post_disaster
2640,FL2,L2,37.46470541697425,2.640213778731035,42.88177816893184,25705693.832671262,1095417.522911137,0,post_disaster
2645,FL2,L2,37.644381405586024,2.154250467114818,71.95057384927829,43412006.3308833,1557102.3249156254,0,post_disaster
2650,FL2,L2,49.84761347938764,2.7298134359386577,56.94290679486228,33142172.193801332,2447144.5529875937,0,post_disaster
2655,FL2,L2,49.457561195229324,1.9932780824686358,64.23314131274341,39210681.244992755,935032.0754718811,0,post_disaster
2660,FL2,L2,39.834169771121545,3.2517668557416424,47.676424565710285,29314563.517153222,483201.8364157055,0,post_disaster
2665,FL2,L2,43.835860834280844,2.3882286218291155,58.96993181538131,36508574.27927856,347633.10533475573,1,post_disaster
2670,FL2,L2,45.096715908951374,1.8697017377168783,53.54882133566388,33184358.297226004,283655.03756391915,1,post_disaster
2675,FL2,L2,37.53436196288026,1.9150041596914023,56.751864682033535,33799216.512674995,1670698.9135959586,0,post_disaster
2680,FL2,L2,36.855377260570975,2.4941733977424496,63.068287706134036,37873639.206055924,1544040.6102778479,0,post_disaster
2685,FL2,L2,40.142752629380134,3.14469573070719,47.191272351828275,28373677.234638553,1120867.9852541187,0,post_disaster
2690,FL2,L2,49.81609859440076,2.987993841878406,66.34222062186767,40164698.93053344,1299188.9581338565,0,post_disaster
2695,FL2,L2,44.08257260797646,0.4812653804703753,46.800615338898176,28300180.312140085,950204.2746712753,0,post_disaster
2700,FL2,L2,34.96167693489625,2.0952327911153046,66.27223378926607,39286371.44414683,2133774.674144458,0,post_disaster
2705,FL2,L2,35.42472879433719,2.0716027857431403,50.06584511177532,30188004.79527642,1103148.3995831518,0,post_disaster
2710,FL2,L2,38.86622957811741,2.199899326260667,63.44144468017962,37704017.13323463,1946885.791877633,0,post_disaster
2715,FL2,L2,37.81804860370736,1.8860777666675557,46.41024337070681,28539389.2864757,467012.8202160555,0,post_disaster
2720,FL2,L2,47.127361545039335,3.7239037210474915,39.36930537604774,23808100.00048959,797715.8595402469,0,post_disaster
2725,FL2,L2,37.79570656047373,0.126696052267343,69.36813853141196,42322029.00935485,1033057.5727776252,0,post_disaster
2730,FL2,L2,42.32117157397757,1.826604738081899,43.91586777224549,25903627.288262118,1543790.0693913123,0,post_disaster
2735,FL2,L2,45.817821551794395,2.74228908575245,43.8451185019742,26230412.484535486,1172786.5791983877,0,post_disaster
2740,FL2,L2,52.13715084610405,4.667717477642758,53.16952669314222,32123471.827423148,1107482.3557907403,0,post_disaster
2745,FL2,L2,38.23621886618776,1.1138397754301408,43.358767035404725,25479664.600735527,1619564.7963924306,0,post_disaster
2750,FL2,L2,46.818148468381324,2.8421511162820043,51.75112668883028,31081396.77611671,1263057.4044022185,0,post_disaster
2755,FL2,L2,42.3888088389857,0.603682005015312,48.425316514842876,28519759.93048749,1746062.8912893035,0,post_disaster
2760,FL2,L2,33.60240851919715,2.5672800448214868,49.02280340384375,30425031.731040385,214220.39636196304,1,post_disaster
2765,FL2,L2,44.0522386741111,1.256437525793734,55.177788716158815,32972687.00502029,1513430.9425789719,0,post_disaster
2770,FL2,L2,46.696357570835445,3.372282186364864,65.4891794388343,40634283.18595522,296453.96331621346,1,post_disaster
2775,FL2,L2,43.82008931387208,2.9477011955365446,58.53212455930455,35234995.695007466,1347582.1545578768,0,post_disaster
2780,FL2,L2,47.90172602909179,3.1757092561320883,53.946705325349456,32251286.364179358,1465404.4641640566,0,post_disaster
2785,FL2,L2,51.96079272465359,1.5732823686225847,62.50818761896687,36466408.57030357,2601208.691550727,0,post_disaster
2790,FL2,L2,42.911042993881544,3.728948217796794,39.259366852095894,23126954.893205844,1410149.389354091,0,post_disaster
2795,FL2,L2,49.294033945279246,2.7968020168738956,46.442009035542355,28287228.190451484,739027.4567624881,0,post_disaster
2800,FL2,L2,51.98543926182144,3.879563675091574,52.23523605417061,31794004.43706001,853018.0967966262,0,post_disaster
2805,FL2,L2,50.476909305108116,2.6654081132222838,48.72276023921664,29489410.48837944,962314.661130958,0,post_disaster
2810,FL2,L2,38.925087355971,0.944833785892538,72.23498092902021,44293846.64097861,853016.4396590244,0,post_disaster
2815,FL2,L2,40.01808682414796,3.66085898808913,63.378681545576214,38642016.71185535,969659.2541297848,0,post_disaster
2820,FL2,L2,57.249711581590404,3.9740279545978208,58.86125128453844,34843128.66715375,1945153.3856827659,0,post_disaster
2825,FL2,L2,33.442977822559605,1.3911125296758513,53.67096229334839,32920598.049914926,623753.3834278124,0,post_disaster
2830,FL2,L2,56.68770327899766,1.3802735712561693,65.93058805144013,39893833.81684681,1312783.7153032704,0,post_disaster
2835,FL2,L2,40.10024593047333,2.2745239531787944,52.594998962975126,31134379.16555873,1737495.1863007296,0,post_disaster
2840,FL2,L2,48.310343729539255,1.3266188032674842,69.8355015173577,41133388.12211961,2513800.326228949,0,post_disaster
2845,FL2,L2,57.92055903144883,4.300568476653581,63.25296794743994,38430437.46507174,1102667.5020782198,0,post_disaster
2850,FL2,L2,42.89898929965219,3.285649513746757,55.254061045807134,32919674.167949304,1614113.985680157,0,post_disaster
2855,FL2,L2,47.14535341797597,1.5628062771373854,54.07813402435458,33487358.49007358,311475.27514803753,1,post_disaster
2860,FL2,L2,40.53490538319856,0.8036976215128576,57.444846188618584,34634290.79889575,1268738.0689908727,0,post_disaster
2865,FL2,L2,37.220818186422875,3.2342545675905066,49.62798369635402,29177201.93086205,1840287.879359215,0,post_disaster
2870,FL2,L2,38.55695082641314,1.6420193798474765,54.096280624832104,31784269.01257262,2025906.3779474448,0,post_disaster
2875,FL2,L2,51.24481380021733,4.979734487825336,51.38767645560569,31057035.833560336,1060261.9511932216,0,post_disaster
2880,FL2,L2,44.35478070505099,2.2795696373567216,43.33250047692186,26020348.229237363,1062464.5688387977,0,post_disaster
2885,FL2,L2,47.89970829091489,2.106062070607406,42.3358718374629,24988094.26828405,1471825.630130266,0,post_disaster
2890,FL2,L2,45.5261028309771,3.451267623251226,56.25323574170008,34382628.06832314,775644.2702394036,0,post_disaster
2895,FL2,L2,38.98642857928147,0.5176167240776299,49.9066318805693,30915123.069359716,276521.85599609884,1,post_disaster
2900,FL2,L2,35.90348072974911,2.617050503870312,66.25071898360261,40919010.46311929,487688.90163234493,0,post_disaster
2905,FL2,L2,47.49086372646189,2.62769557323747,39.378978387129315,24185295.74315179,426565.74880402815,0,post_disaster
2910,FL2,L2,36.32368684911429,0.7945209240942215,63.63468539303195,38929379.22570025,842299.1449447193,0,post_disaster
2915,FL2,L2,39.79193291970118,2.3193724840255903,59.12114975691793,35809738.77862934,1140979.8194443632,0,post_disaster
2920,FL2,L2,47.10258847517381,2.5897048090597674,38.64351028098229,23485319.16927565,666874.7563382847,0,post_disaster
2925,FL2,L2,36.12476937918757,2.689437203486877,54.876816027828774,33449334.292092163,848675.7253008224,0,post_disaster
2930,FL2,L2,51.330525855392985,1.4917382877507634,49.63361442196647,30389273.72781103,631735.2859180131,0,post_disaster
2935,FL2,L2,44.245546789033526,1.3126865562034646,63.6207022020197,37638766.11678522,2124172.7594770957,0,post_disaster
2940,FL2,L2,50.74013082119896,3.168076530061777,68.60115635455834,42275002.2972242,600720.4243747675,0,post_disaster
2945,FL2,L2,49.93376005744965,0.8374136465274878,49.57280241837571,30809657.50132882,173344.01015599977,1,post_disaster
2950,FL2,L2,34.928719834082244,3.32842995268367,49.603763895028145,30237358.22389903,764994.2104935593,0,post_disaster
2955,FL2,L2,53.371681799099605,3.1375156634784283,45.59257066187276,27056603.43334049,1438753.230329981,0,post_disaster
2960,FL2,L2,36.70393119145514,3.986421930660671,47.41040285346999,28494547.357346013,1136954.4260727318,0,post_disaster
2965,FL2,L2,44.687425172945,1.7022960214599108,68.6991437018061,41094642.314443305,1842322.4991855004,0,post_disaster
2970,FL2,L2,37.7809988395584,2.1492610032176613,60.03882941605928,36283875.39037982,1240392.994657233,0,post_disaster
2975,FL2,L2,44.43007987073514,1.4938747925644669,69.31716671902527,41657181.47488136,1666047.7245094366,0,post_disaster
2980,FL2,L2,41.65116246964777,2.0051806660448483,42.11626580418617,25284413.198147725,1038252.9294686335,0,post_disaster
2985,FL2,L2,53.120561287124595,3.58211834881468,45.75119380245665,28226231.984035358,368264.14250004705,0,post_disaster
2990,FL2,L2,44.03301665075469,3.799053509717922,71.53835184463742,42065677.535200104,2645792.367698284,0,post_disaster
2995,FL2,L2,48.29282994527224,0.4628385945797669,46.76805585849124,28624249.650327012,605785.2612300102,0,post_disaster
3000,FL2,L2,40.39954317774941,3.8919018875528524,40.941490080823115,24840784.98865396,747646.3118604867,0,post_disaster
3005,FL2,L2,41.477215373686775,2.8303125099145943,51.18144431225613,31123179.95361347,865222.7415466106,0,post_disaster
3010,FL2,L2,42.88839316203179,3.1397589566525084,65.7697378285599,38919812.88636553,2186273.256484403,0,post_disaster
3015,FL2,L2,46.24848812444759,1.470475196719984,36.818461831534954,22746449.20367048,265089.4410388672,0,post_disaster
3020,FL2,L2,42.05942172286563,2.4642247658466565,43.523484176500055,26135193.98153039,1066983.6287821427,0,post_disaster
3025,FL2,L2,42.46889129110805,0.24037485081146506,67.47375439926472,39774099.9133756,2396996.586164849,0,post_disaster
3030,FL2,L2,42.73903778675586,2.13468269611277,49.61951524298863,29433336.337335262,1578860.6895326339,0,post_disaster
3035,FL2,L2,49.56813839052335,4.691693519278935,40.047159739662725,24731723.828315426,297751.00897377473,0,post_disaster
3040,FL2,L2,37.67961940643404,2.268589886094673,65.15363056225455,39083850.636707015,1637168.4647020737,0,post_disaster
3045,FL2,L2,47.460338213601574,2.351954680125301,68.74296409039307,40900396.89884011,2063955.6576555585,0,post_disaster
3050,FL2,L2,59.12274692905679,2.177057182797056,46.697040384750125,28262683.547482714,922966.6929861162,0,post_disaster
3055,FL2,L2,41.191405764551234,2.517263897515795,59.43324972220674,34748952.69086335,2396828.385515862,0,post_disaster
3060,FL2,L2,52.12372156101097,1.4232280930316168,49.383059065740504,29505037.17306561,1359374.7430222046,0,post_disaster
3065,FL2,L2,50.14830391533231,1.4785347342145214,58.2018428443815,35190891.88801458,1185259.8897238586,0,post_disaster
3070,FL2,L2,43.29259138258164,4.202990253084895,71.18750879516847,41906910.48168322,2585282.515297075,0,post_disaster
